Case ID;Activity;Start Date;End Date;Agent Position;Customer ID;Product;Service Type;Resource
Case 883;Handle Email;6.3.10 11:58;6.3.10 11:58;FL;Customer 749;iPhone;Product Assistance;Mary
Case 902;Handle Email;1.4.10 12:57;1.4.10 13:01;FL;Customer 762;MacBook Pro;Product Assistance;Christian
Case 906;Handle Email;26.3.10 10:10;26.3.10 10:10;FL;Customer 766;iPhone;Referred to Servicer;Samuil
Case 906;Handle Email;27.3.10 12:09;27.3.10 12:09;FL;Customer 766;iPhone;Referred to Servicer;Samuil
Case 912;Handle Email;6.3.10 8:58;6.3.10 8:58;FL;Customer 771;iPhone;Referred to Servicer;Mary
Case 932;Handle Email;5.3.10 11:57;5.3.10 11:57;FL;Customer 786;MacBook Pro;Product Assistance;Jochem
Case 935;Handle Email;8.3.10 11:22;8.3.10 11:22;FL;Customer 788;MacBook Pro;Product Assistance;Samuil
Case 939;Handle Email;11.3.10 9:44;11.3.10 9:45;FL;Customer 792;iPhone;Product Assistance;Jochem
Case 939;Handle Email;11.3.10 9:53;11.3.10 9:53;FL;Customer 792;iPhone;Product Assistance;Jochem
Case 944;Handle Email;26.3.10 11:37;26.3.10 12:30;FL;Customer 796;iPhone;Referred to Servicer;Susi
Case 952;Handle Email;18.3.10 16:06;18.3.10 16:12;FL;Customer 800;MacBook Pro;Product Assistance;Mary
Case 970;Handle Email;11.3.10 8:45;11.3.10 8:58;FL;Customer 814;iPhone;Product Assistance;Samuil
Case 980;Handle Email;6.3.10 11:28;6.3.10 11:39;FL;Customer 820;iPhone;Product Assistance;Jochem
Case 980;Handle Email;6.3.10 11:41;6.3.10 11:41;FL;Customer 820;iPhone;Product Assistance;Jochem
Case 989;Handle Email;21.3.10 12:02;21.3.10 12:03;FL;Customer 827;iPhone;Product Assistance;Samuil
Case 989;Handle Email;21.3.10 12:04;21.3.10 12:04;FL;Customer 827;iPhone;Product Assistance;Samuil
Case 993;Handle Email;5.3.10 13:50;5.3.10 13:50;FL;Customer 831;iPhone;Product Assistance;Samuil
Case 993;Handle Email;7.3.10 12:27;7.3.10 12:29;FL;Customer 831;iPhone;Product Assistance;Samuil
Case 1003;Handle Email;6.3.10 11:53;6.3.10 11:53;FL;Customer 840;iPhone;Referred to Servicer;Mary
Case 1004;Handle Email;15.3.10 11:49;15.3.10 11:49;FL;Customer 841;MacBook Pro;Referred to Servicer;Henk
Case 1022;Handle Email;11.3.10 12:20;11.3.10 12:20;FL;Customer 855;iPhone;Product Assistance;Steffi
Case 1035;Handle Email;2.4.10 14:27;2.4.10 14:33;FL;Customer 865;iPhone;Product Assistance;Jochem
Case 1035;Handle Email;2.4.10 14:43;2.4.10 14:43;FL;Customer 865;iPhone;Product Assistance;Jochem
Case 1039;Handle Email;19.3.10 7:52;19.3.10 7:55;FL;Customer 869;MacBook Pro;Product Assistance;Samuil
Case 1048;Handle Email;3.4.10 9:51;3.4.10 9:53;FL;Customer 877;iPhone;Product Assistance;Jochem
Case 1056;Handle Email;5.3.10 13:20;5.3.10 13:20;FL;Customer 882;iPhone;Product Assistance;Samuil
Case 1057;Handle Email;14.3.10 9:39;14.3.10 9:42;FL;Customer 883;iPhone;Referred to Servicer;Samuil
Case 1057;Handle Email;14.3.10 9:48;14.3.10 9:48;FL;Customer 883;iPhone;Referred to Servicer;Samuil
Case 1068;Handle Email;6.3.10 8:36;6.3.10 8:39;FL;Customer 893;MacBook Pro;Product Assistance;Mary
Case 1068;Handle Email;7.3.10 12:51;7.3.10 12:52;FL;Customer 893;MacBook Pro;Product Assistance;Mary
Case 1076;Handle Email;11.3.10 12:20;11.3.10 12:20;FL;Customer 900;iPhone;Product Assistance;Richard
Case 1083;Handle Email;12.3.10 10:32;12.3.10 10:35;FL;Customer 907;iPhone;Referred to Servicer;Samuil
Case 1083;Handle Email;12.3.10 10:41;12.3.10 10:41;FL;Customer 907;iPhone;Referred to Servicer;Samuil
Case 1104;Handle Email;28.3.10 12:32;28.3.10 12:32;FL;Customer 927;MacBook Pro;Product Assistance;Irena
Case 1109;Handle Email;6.3.10 15:07;6.3.10 15:07;FL;Customer 932;iPhone;Referred to Servicer;Mary
Case 1115;Handle Email;3.4.10 9:44;3.4.10 9:47;FL;Customer 937;iPhone;Product Assistance;Jochem
Case 1115;Handle Email;3.4.10 9:51;3.4.10 9:51;FL;Customer 937;iPhone;Product Assistance;Jochem
Case 1128;Handle Email;1.4.10 13:03;1.4.10 13:05;FL;Customer 950;iPhone;Product Assistance;Mary
Case 1136;Handle Email;26.3.10 12:54;26.3.10 12:56;FL;Customer 956;iPhone;Product Assistance;Richard
Case 1136;Handle Email;26.3.10 13:06;26.3.10 13:06;FL;Customer 956;iPhone;Product Assistance;Richard
Case 1144;Handle Email;19.3.10 15:16;19.3.10 15:16;FL;Customer 963;MacBook Pro;Product Assistance;Jochem
Case 1144;Handle Email;21.3.10 10:31;21.3.10 10:36;FL;Customer 963;MacBook Pro;Product Assistance;Jochem
Case 1144;Handle Email;21.3.10 10:39;21.3.10 10:39;FL;Customer 963;MacBook Pro;Product Assistance;Jochem
Case 1167;Handle Email;1.4.10 16:11;1.4.10 16:12;FL;Customer 983;MacBook Pro;Product Assistance;Christian
Case 1167;Handle Email;1.4.10 16:13;1.4.10 16:34;FL;Customer 983;MacBook Pro;Product Assistance;Christian
Case 1192;Handle Email;15.3.10 9:37;15.3.10 9:41;FL;Customer 1004;MacBook Pro;Product Assistance;Samuil
Case 1192;Handle Email;15.3.10 10:24;15.3.10 10:36;FL;Customer 1004;MacBook Pro;Product Assistance;Samuil
Case 1204;Handle Email;5.3.10 11:12;5.3.10 11:15;FL;Customer 1014;MacBook Pro;Product Assistance;Mary
Case 1205;Handle Email;6.3.10 15:41;6.3.10 15:41;FL;Customer 1015;MacBook Pro;Product Assistance;Mary
Case 1206;Handle Email;6.3.10 12:33;6.3.10 12:33;FL;Customer 1016;MacBook Pro;Product Assistance;Jochem
Case 1213;Handle Email;18.3.10 15:00;18.3.10 15:03;FL;Customer 1023;MacBook Pro;Product Assistance;Wil
Case 1218;Handle Email;25.3.10 12:30;25.3.10 12:30;FL;Customer 1025;iPhone;Referred to Servicer;Mary
Case 1219;Handle Email;19.3.10 11:49;19.3.10 11:49;FL;Customer 1026;MacBook Pro;Product Assistance;Jochem
Case 1236;Handle Email;7.3.10 6:38;7.3.10 6:38;FL;Customer 1036;MacBook Pro;Product Assistance;Samuil
Case 1239;Handle Email;2.4.10 11:25;2.4.10 11:27;FL;Customer 1039;MacBook Pro;Product Assistance;Mary
Case 1244;Handle Email;1.4.10 14:58;1.4.10 14:58;FL;Customer 488;iPhone;Product Assistance;Jochem
Case 1245;Handle Email;6.3.10 11:52;6.3.10 11:53;FL;Customer 1042;iPhone;Product Assistance;Jochem
Case 1245;Handle Email;6.3.10 12:03;6.3.10 12:03;FL;Customer 1042;iPhone;Product Assistance;Jochem
Case 1248;Handle Email;19.3.10 14:15;19.3.10 14:15;FL;Customer 1045;iPhone;Referred to Servicer;Samuil
Case 1249;Handle Email;26.3.10 10:20;26.3.10 10:20;FL;Customer 1046;iPhone;Product Assistance;Samuil
Case 1259;Handle Email;15.3.10 12:53;15.3.10 12:57;FL;Customer 652;iPhone;Product Assistance;Richard
Case 1259;Handle Email;15.3.10 13:15;15.3.10 13:15;FL;Customer 652;iPhone;Product Assistance;Richard
Case 1272;Handle Email;26.3.10 13:50;26.3.10 13:54;FL;Customer 1066;iPhone;Product Assistance;Samuil
Case 1280;Handle Email;15.3.10 7:59;15.3.10 8:17;FL;Customer 1074;iPhone;Product Assistance;Susi
Case 1285;Handle Email;14.3.10 13:44;14.3.10 13:44;FL;Customer 1079;MacBook Pro;Referred to Servicer;Samuil
Case 1288;Handle Email;11.3.10 14:29;11.3.10 14:30;FL;Customer 1081;iPhone;Product Assistance;Mary
Case 1288;Handle Email;11.3.10 14:32;11.3.10 14:32;FL;Customer 1081;iPhone;Product Assistance;Mary
Case 1305;Handle Email;12.3.10 9:28;12.3.10 9:29;FL;Customer 1096;iPhone;Product Assistance;Samuil
Case 1305;Handle Email;12.3.10 9:31;12.3.10 9:31;FL;Customer 1096;iPhone;Product Assistance;Samuil
Case 1322;Handle Email;1.4.10 10:21;1.4.10 10:21;FL;Customer 1109;iPhone;Product Assistance;Steffi
Case 1324;Handle Email;20.3.10 12:36;20.3.10 12:37;FL;Customer 1111;MacBook Pro;Product Assistance;Mary
Case 1326;Handle Email;28.3.10 13:07;28.3.10 13:07;FL;Customer 1113;iPhone;Product Assistance;Richard
Case 1330;Handle Email;26.3.10 11:00;26.3.10 11:00;FL;Customer 1077;iPhone;Referred to Servicer;Susi
Case 1334;Handle Email;19.3.10 14:21;19.3.10 14:25;FL;Customer 1119;MacBook Pro;Referred to Servicer;Samuil
Case 1334;Handle Email;21.3.10 14:00;21.3.10 14:11;FL;Customer 1119;MacBook Pro;Referred to Servicer;Samuil
Case 1338;Handle Email;13.3.10 14:13;13.3.10 14:15;FL;Customer 1123;iPhone;Referred to Servicer;Mary
Case 1343;Handle Email;27.3.10 11:34;27.3.10 11:36;FL;Customer 1127;MacBook Pro;Product Assistance;Jochem
Case 1353;Handle Email;7.3.10 12:19;7.3.10 12:24;FL;Customer 1137;iPhone;Product Assistance;Jochem
Case 1355;Handle Email;19.3.10 11:21;19.3.10 11:25;FL;Customer 1139;MacBook Pro;Referred to Servicer;Samuil
Case 1355;Handle Email;19.3.10 11:29;19.3.10 11:29;FL;Customer 1139;MacBook Pro;Referred to Servicer;Samuil
Case 1364;Handle Email;7.3.10 13:57;7.3.10 13:58;FL;Customer 1148;iPhone;Product Assistance;Mary
Case 1383;Handle Email;6.3.10 12:28;6.3.10 12:31;FL;Customer 1162;iPhone;Referred to Servicer;Mary
Case 1385;Handle Email;6.3.10 12:16;6.3.10 12:17;FL;Customer 1164;iPhone;Referred to Servicer;Mary
Case 1385;Handle Email;6.3.10 12:19;6.3.10 12:19;FL;Customer 1164;iPhone;Referred to Servicer;Mary
Case 1397;Handle Email;2.4.10 13:08;2.4.10 13:08;FL;Customer 1174;iPhone;Referred to Servicer;Mary
Case 1398;Handle Email;1.4.10 14:54;1.4.10 14:58;FL;Customer 1175;MacBook Pro;Product Assistance;Christian
Case 1409;Handle Email;11.3.10 11:58;11.3.10 12:04;FL;Customer 1182;iPhone;Product Assistance;Mary
Case 1412;Handle Email;13.3.10 13:02;13.3.10 13:06;FL;Customer 1185;MacBook Pro;Product Assistance;Mary
Case 1423;Handle Email;27.3.10 12:15;27.3.10 12:19;FL;Customer 1195;iPhone;Referred to Servicer;Samuil
Case 1424;Handle Email;7.3.10 15:07;7.3.10 15:09;FL;Customer 1196;iPhone;Product Assistance;Jochem
Case 1424;Handle Email;7.3.10 15:18;7.3.10 15:18;FL;Customer 1196;iPhone;Product Assistance;Jochem
Case 1428;Handle Email;6.3.10 12:21;6.3.10 12:22;FL;Customer 1200;iPhone;Product Assistance;Mary
Case 1441;Handle Email;7.3.10 13:54;7.3.10 13:54;FL;Customer 1211;iPhone;Product Assistance;Mary
Case 1443;Handle Email;7.3.10 11:12;7.3.10 11:12;FL;Customer 1213;MacBook Pro;Referred to Servicer;Samuil
Case 1455;Handle Email;11.3.10 14:11;11.3.10 14:11;FL;Customer 1223;MacBook Pro;Product Assistance;Steffi
Case 1462;Handle Email;29.3.10 13:05;29.3.10 13:05;FL;Customer 1228;iPhone;Product Assistance;Richard
Case 1465;Handle Email;18.3.10 8:01;18.3.10 8:04;FL;Customer 1231;iPhone;Referred to Servicer;Susi
Case 1466;Handle Email;18.3.10 16:27;18.3.10 16:27;FL;Customer 1232;MacBook Pro;Referred to Servicer;Mary
Case 1466;Handle Email;19.3.10 12:13;19.3.10 12:13;FL;Customer 1232;MacBook Pro;Referred to Servicer;Mary
Case 1470;Handle Email;19.3.10 9:48;19.3.10 9:51;FL;Customer 1236;MacBook Pro;Product Assistance;Steffi
Case 1470;Handle Email;19.3.10 9:55;19.3.10 13:10;FL;Customer 1236;MacBook Pro;Product Assistance;Steffi
Case 1473;Handle Email;5.3.10 11:41;5.3.10 11:41;FL;Customer 1238;MacBook Pro;Product Assistance;Mary
Case 1480;Handle Email;13.3.10 12:05;13.3.10 12:08;FL;Customer 1244;iPhone;Product Assistance;Mary
Case 1480;Handle Email;13.3.10 12:13;13.3.10 12:13;FL;Customer 1244;iPhone;Product Assistance;Mary
Case 1488;Handle Email;25.3.10 11:09;25.3.10 11:11;FL;Customer 1250;iPhone;Product Assistance;Mary
Case 1504;Handle Email;6.3.10 11:10;6.3.10 11:10;FL;Customer 1265;iPhone;Product Assistance;Mary
Case 1512;Handle Email;19.3.10 6:48;19.3.10 6:48;FL;Customer 1269;iPhone;Product Assistance;Samuil
Case 1514;Handle Email;8.3.10 9:47;8.3.10 10:01;FL;Customer 140;iPhone;Referred to Servicer;Samuil
Case 1514;Handle Email;8.3.10 10:08;8.3.10 10:08;FL;Customer 140;iPhone;Referred to Servicer;Samuil
Case 1516;Handle Email;14.3.10 7:50;14.3.10 8:10;FL;Customer 1272;iPhone;Product Assistance;Samuil
Case 1542;Handle Email;25.3.10 14:32;25.3.10 14:33;FL;Customer 1291;iPhone;Referred to Servicer;Jochem
Case 1546;Handle Email;26.3.10 11:33;26.3.10 11:35;FL;Customer 1293;iPhone;Product Assistance;Steffi
Case 1548;Handle Email;27.3.10 12:41;27.3.10 12:41;FL;Customer 1295;iPhone;Product Assistance;Irena
Case 1572;Handle Email;8.3.10 9:34;8.3.10 9:38;FL;Customer 1315;MacBook Pro;Product Assistance;Samuil
Case 1572;Handle Email;8.3.10 9:41;8.3.10 9:41;FL;Customer 1315;MacBook Pro;Product Assistance;Samuil
Case 1591;Handle Email;7.3.10 16:32;7.3.10 16:34;FL;Customer 1332;MacBook Pro;Product Assistance;Jochem
Case 1591;Handle Email;7.3.10 16:37;7.3.10 16:37;FL;Customer 1332;MacBook Pro;Product Assistance;Jochem
Case 1605;Handle Email;20.3.10 15:06;20.3.10 15:08;FL;Customer 1345;iPhone;Product Assistance;Jochem
Case 1605;Handle Email;20.3.10 15:11;20.3.10 15:11;FL;Customer 1345;iPhone;Product Assistance;Jochem
Case 1608;Handle Email;6.3.10 12:06;6.3.10 12:06;FL;Customer 1348;MacBook Pro;Product Assistance;Jochem
Case 1611;Handle Email;12.3.10 15:40;12.3.10 15:42;FL;Customer 1351;iPhone;Referred to Servicer;Mary
Case 1611;Handle Email;12.3.10 15:43;12.3.10 15:43;FL;Customer 1351;iPhone;Referred to Servicer;Mary
Case 1623;Handle Email;21.3.10 12:13;21.3.10 12:16;FL;Customer 1363;iPhone;Referred to Servicer;Samuil
Case 1623;Handle Email;21.3.10 12:17;21.3.10 12:17;FL;Customer 1363;iPhone;Referred to Servicer;Samuil
Case 1627;Handle Email;20.3.10 6:27;20.3.10 6:33;FL;Customer 1366;iPhone;Product Assistance;Samuil
Case 1630;Handle Email;15.3.10 9:12;15.3.10 9:12;FL;Customer 1369;iPhone;Referred to Servicer;Susi
Case 1633;Handle Email;13.3.10 6:37;13.3.10 6:37;FL;Customer 1372;MacBook Pro;Product Assistance;Samuil
Case 1633;Handle Email;15.3.10 11:21;15.3.10 11:27;FL;Customer 1372;MacBook Pro;Product Assistance;Samuil
Case 1633;Handle Email;15.3.10 11:28;15.3.10 11:28;FL;Customer 1372;MacBook Pro;Product Assistance;Samuil
Case 1655;Handle Email;11.3.10 10:41;11.3.10 10:42;FL;Customer 976;iPhone;Product Assistance;Mary
Case 1675;Handle Email;8.3.10 8:44;8.3.10 9:58;FL;Customer 1409;iPhone;Product Assistance;Mary
Case 1683;Handle Email;11.3.10 14:37;11.3.10 14:37;FL;Customer 1417;iPhone;Product Assistance;Mary
Case 1685;Handle Email;18.3.10 10:20;18.3.10 10:35;FL;Customer 1419;iPhone;Product Assistance;Samuil
Case 1685;Handle Email;18.3.10 10:39;18.3.10 10:39;FL;Customer 1419;iPhone;Product Assistance;Samuil
Case 1690;Handle Email;2.4.10 14:27;2.4.10 14:27;FL;Customer 1422;iPhone;Referred to Servicer;Jochem
Case 1708;Handle Email;6.3.10 10:22;6.3.10 10:22;FL;Customer 1437;iPhone;Referred to Servicer;Mary
Case 1716;Handle Email;26.3.10 10:36;26.3.10 10:40;FL;Customer 1445;iPhone;Referred to Servicer;Jochem
Case 1716;Handle Email;26.3.10 10:45;26.3.10 10:45;FL;Customer 1445;iPhone;Referred to Servicer;Jochem
Case 1740;Handle Email;12.3.10 11:07;12.3.10 11:23;FL;Customer 1464;iPhone;Product Assistance;Samuil
Case 1758;Handle Email;1.4.10 15:04;1.4.10 15:10;FL;Customer 1478;MacBook Pro;Referred to Servicer;Christian
Case 1766;Handle Email;6.3.10 10:26;6.3.10 10:26;FL;Customer 1485;MacBook Pro;Referred to Servicer;Mary
Case 1769;Handle Email;19.3.10 8:12;19.3.10 8:12;FL;Customer 1486;iPhone;Product Assistance;Samuil
Case 1775;Handle Email;6.3.10 10:11;6.3.10 10:12;FL;Customer 1492;iPhone;Product Assistance;Jochem
Case 1775;Handle Email;6.3.10 10:13;6.3.10 10:13;FL;Customer 1492;iPhone;Product Assistance;Jochem
Case 1782;Handle Email;18.3.10 11:36;18.3.10 11:36;FL;Customer 1498;MacBook Pro;Product Assistance;Henk
Case 1785;Handle Email;13.3.10 10:17;13.3.10 10:17;FL;Customer 1501;iPhone;Product Assistance;Samuil
Case 1801;Handle Email;7.3.10 13:51;7.3.10 13:51;FL;Customer 1511;iPhone;Product Assistance;Mary
Case 1813;Handle Email;27.3.10 11:24;27.3.10 11:25;FL;Customer 1521;MacBook Pro;Product Assistance;Jochem
Case 1818;Handle Email;13.3.10 14:17;13.3.10 14:18;FL;Customer 1486;iPhone;Product Assistance;Mary
Case 1819;Handle Email;21.3.10 14:45;21.3.10 14:51;FL;Customer 1525;MacBook Pro;Product Assistance;Steffi
Case 1819;Handle Email;21.3.10 14:53;21.3.10 14:53;FL;Customer 1525;MacBook Pro;Product Assistance;Steffi
Case 1826;Handle Email;13.3.10 6:55;13.3.10 6:55;FL;Customer 1532;iPhone;Product Assistance;Samuil
Case 1830;Handle Email;5.3.10 13:29;5.3.10 13:35;FL;Customer 1535;iPhone;Product Assistance;Samuil
Case 1849;Handle Email;22.3.10 15:10;22.3.10 15:10;FL;Customer 1552;MacBook Pro;Referred to Servicer;Mary
Case 1851;Handle Email;20.3.10 8:49;20.3.10 8:49;FL;Customer 1554;iPhone;Referred to Servicer;Samuil
Case 1869;Handle Email;13.3.10 12:43;13.3.10 12:44;FL;Customer 1570;MacBook Pro;Product Assistance;Mary
Case 1870;Handle Email;26.3.10 12:15;26.3.10 12:32;FL;Customer 1571;iPhone;Product Assistance;Samuil
Case 1870;Handle Email;26.3.10 12:33;26.3.10 12:33;FL;Customer 1571;iPhone;Product Assistance;Samuil
Case 1880;Handle Email;26.3.10 6:55;26.3.10 6:56;FL;Customer 1579;iPhone;Product Assistance;Samuil
Case 1888;Handle Email;26.3.10 13:36;26.3.10 14:01;FL;Customer 1586;iPhone;Product Assistance;Clark
Case 1896;Handle Email;11.3.10 11:52;11.3.10 11:55;FL;Customer 1594;iPhone;Product Assistance;Mary
Case 1902;Handle Email;5.3.10 10:56;5.3.10 10:56;FL;Customer 1599;iPhone;Product Assistance;Mary
Case 1902;Handle Email;7.3.10 13:04;7.3.10 13:04;FL;Customer 1599;iPhone;Product Assistance;Mary
Case 1922;Handle Email;5.3.10 10:52;5.3.10 10:52;FL;Customer 1618;iPhone;Referred to Servicer;Mary
Case 1946;Handle Email;8.3.10 10:55;8.3.10 11:05;FL;Customer 1638;iPhone;Referred to Servicer;Mary
Case 1946;Handle Email;8.3.10 11:09;8.3.10 11:09;FL;Customer 1638;iPhone;Referred to Servicer;Mary
Case 1954;Handle Email;1.4.10 11:14;1.4.10 11:14;FL;Customer 1643;iPhone;Product Assistance;Steffi
Case 1982;Handle Email;25.3.10 9:48;25.3.10 9:56;FL;Customer 1658;iPhone;Product Assistance;Samuil
Case 1999;Handle Email;3.4.10 12:31;3.4.10 14:06;FL;Customer 1673;iPhone;Product Assistance;Jochem
Case 2011;Handle Email;19.3.10 12:41;19.3.10 13:11;FL;Customer 1682;MacBook Pro;Referred to Servicer;Jochem
Case 2011;Handle Email;20.3.10 6:36;20.3.10 6:36;FL;Customer 1682;MacBook Pro;Referred to Servicer;Samuil
Case 2011;Handle Email;21.3.10 15:09;21.3.10 15:09;FL;Customer 1682;MacBook Pro;Referred to Servicer;Steffi
Case 2013;Handle Email;7.3.10 13:26;7.3.10 13:50;FL;Customer 1684;iPhone;Product Assistance;Samuil
Case 2018;Handle Email;11.3.10 10:47;11.3.10 10:52;FL;Customer 584;MacBook Pro;Product Assistance;Jochem
Case 2018;Handle Email;11.3.10 10:54;11.3.10 10:54;FL;Customer 584;MacBook Pro;Product Assistance;Jochem
Case 2025;Handle Email;6.3.10 12:20;6.3.10 12:23;FL;Customer 1694;iPhone;Product Assistance;Jochem
Case 2030;Handle Email;26.3.10 10:11;26.3.10 10:12;FL;Customer 1699;MacBook Pro;Referred to Servicer;Jochem
Case 2030;Handle Email;26.3.10 10:30;26.3.10 10:30;FL;Customer 1699;MacBook Pro;Referred to Servicer;Jochem
Case 2035;Handle Email;27.3.10 14:10;27.3.10 14:11;FL;Customer 1703;iPhone;Product Assistance;Samuil
Case 2063;Handle Email;7.3.10 13:10;7.3.10 13:10;FL;Customer 1728;iPhone;Product Assistance;Mary
Case 2076;Handle Email;11.3.10 12:27;11.3.10 12:28;FL;Customer 1740;iPhone;Referred to Servicer;Mary
Case 2077;Handle Email;21.3.10 14:13;21.3.10 14:24;FL;Customer 1741;iPhone;Referred to Servicer;Samuil
Case 2077;Handle Email;21.3.10 14:25;21.3.10 14:25;FL;Customer 1741;iPhone;Referred to Servicer;Samuil
Case 2080;Handle Email;7.3.10 14:56;7.3.10 14:56;FL;Customer 1744;iPhone;Referred to Servicer;Mary
Case 2081;Handle Email;12.3.10 12:18;12.3.10 12:19;FL;Customer 1745;iPhone;Product Assistance;Mary
Case 2102;Handle Email;19.3.10 13:57;19.3.10 14:06;FL;Customer 1763;iPhone;Product Assistance;Steffi
Case 2110;Handle Email;18.3.10 11:38;18.3.10 11:46;FL;Customer 1771;iPhone;Product Assistance;Samuil
Case 2110;Handle Email;18.3.10 13:28;18.3.10 13:31;FL;Customer 1771;iPhone;Product Assistance;Samuil
Case 2115;Handle Email;11.3.10 11:25;11.3.10 11:27;FL;Customer 1775;iPhone;Referred to Servicer;Susi
Case 2119;Handle Email;18.3.10 14:26;18.3.10 14:32;FL;Customer 1779;MacBook Pro;Product Assistance;Wil
Case 2132;Handle Email;18.3.10 11:41;18.3.10 11:43;FL;Customer 1791;MacBook Pro;Referred to Servicer;Henk
Case 2132;Handle Email;18.3.10 11:49;18.3.10 11:49;FL;Customer 1791;MacBook Pro;Referred to Servicer;Henk
Case 2134;Handle Email;15.3.10 12:22;15.3.10 12:26;FL;Customer 1792;iPhone;Product Assistance;Richard
Case 2147;Handle Email;7.3.10 14:35;7.3.10 14:35;FL;Customer 1803;MacBook Pro;Product Assistance;Mary
Case 2148;Handle Email;12.3.10 16:06;12.3.10 16:06;FL;Customer 1804;MacBook Pro;Product Assistance;Mary
Case 2158;Handle Email;25.3.10 11:24;25.3.10 11:24;FL;Customer 1811;iPhone;Referred to Servicer;Samuil
Case 2180;Handle Email;18.3.10 14:57;18.3.10 14:59;FL;Customer 1832;MacBook Pro;Referred to Servicer;Wil
Case 2199;Handle Email;15.3.10 8:36;15.3.10 8:36;FL;Customer 1849;iPhone;Referred to Servicer;Samuil
Case 2199;Handle Email;15.3.10 12:40;15.3.10 12:41;FL;Customer 1849;iPhone;Referred to Servicer;Richard
Case 2221;Handle Email;20.3.10 6:20;20.3.10 6:23;FL;Customer 1866;iPhone;Product Assistance;Samuil
Case 2225;Handle Email;6.3.10 14:59;6.3.10 15:01;FL;Customer 1869;MacBook Pro;Product Assistance;Jochem
Case 2225;Handle Email;6.3.10 15:05;6.3.10 15:05;FL;Customer 1869;MacBook Pro;Product Assistance;Jochem
Case 2225;Handle Email;13.3.10 6:17;13.3.10 6:20;FL;Customer 1869;MacBook Pro;Product Assistance;Samuil
Case 2225;Handle Email;13.3.10 6:26;13.3.10 6:26;FL;Customer 1869;MacBook Pro;Product Assistance;Samuil
Case 2225;Handle Email;14.3.10 9:07;14.3.10 9:11;FL;Customer 1869;MacBook Pro;Product Assistance;Samuil
Case 2225;Handle Email;20.3.10 10:33;20.3.10 10:34;FL;Customer 1869;MacBook Pro;Product Assistance;Samuil
Case 2234;Handle Email;4.3.10 8:25;4.3.10 11:20;FL;Customer 1878;iPhone;Product Assistance;Samuil
Case 2237;Handle Email;18.3.10 16:01;18.3.10 16:05;FL;Customer 1881;MacBook Pro;Product Assistance;Mary
Case 2239;Handle Email;8.3.10 8:19;8.3.10 8:19;FL;Customer 1883;iPhone;Product Assistance;Mary
Case 2241;Handle Email;6.3.10 12:41;6.3.10 12:41;FL;Customer 1885;iPhone;Referred to Servicer;Mary
Case 2285;Handle Email;2.4.10 14:43;2.4.10 14:49;FL;Customer 1921;iPhone;Product Assistance;Jochem
Case 2285;Handle Email;2.4.10 14:54;2.4.10 14:54;FL;Customer 1921;iPhone;Product Assistance;Jochem
